"","white_1","white_2","red_1","red_2"
"IR_5335",11.9528478111908,6.94736856750775,21.2303646185254,1.53993387432141
"IR_5337",5.31237680497367,5.21052642563081,9.09872769365374,1.53993387432141
"IR_5338",15.2730833142993,13.8947371350155,7.07678820617513,12.3194709945712
"IR_5339",14.6090362136776,0,0,0
"IR_5340",7.3045181068388,13.026316064077,16.1755158998289,15.3993387432141
"IR_5342",19.2573659180296,26.9210531990925,30.3290923121791,23.0990081148211
"IR_5343",1.32809420124342,5.21052642563081,2.02193948747861,6.15973549728562
"IR_5344",11.2888007105691,11.2894739222001,17.1864856435682,7.69966937160703
"IR_5345",14.6090362136776,19.1052635606463,30.3290923121791,20.0191403661783
"IR_5346",27.2259311254901,15.6315792768924,53.5813964181832,0
"IR_5347",32.5383079304638,30.3947374828464,27.2961830809612,23.0990081148211
"IR_5348",2.65618840248684,0.868421070938469,5.05484871869652,1.53993387432141
"IR_5349",1.99214130186513,3.47368428375388,0,7.69966937160703
"IR_5350",59.1001919553321,30.3947374828464,32.3510317996578,30.7986774864281
"IR_5351",90.9744527851742,86.8421070938469,96.042125655234,80.0765614647131
"IR_5352",178.62867006724,287.447374480633,170.853886691943,287.967634498103
"IR_5354",20.585460119273,21.7105267734617,28.3071528247005,18.4792064918569
"IR_5355",34.5304492323289,25.1842110572156,28.3071528247005,26.1788758634639
"IR_5356",25.8978369242467,16.5000003478309,19.2084251310468,93.9359663336057
"IR_5357",31.874260829842,33.8684217666003,42.4607292370508,33.8785452350709
"IR_5358",26.5618840248684,33.0000006956618,35.3839410308757,15.3993387432141
"IR_5362",1.32809420124342,34.7368428375388,22.2413343622647,3.07986774864281
"IR_5363",144.762267935533,99.868423157924,168.831947204464,38.4983468580351
"IR_5364",17.2652246161644,20.8421057025233,26.2852133372219,21.5590742404997
"IR_5365",33.8664021317072,33.8684217666003,19.2084251310468,29.2587436121067
"IR_5366",11.9528478111908,0.868421070938469,66.7240030867941,7.69966937160703
"IR_5367",29.2180724273552,7.81578963844622,0,0
"IR_5368",21.9135543205164,37.3421060503542,57.6252753931404,15.3993387432141
"IR_5369",6.64047100621709,7.81578963844622,15.1645461560896,3.07986774864281
"IR_5370",7.96856520746051,7.81578963844622,10.109697437393,10.7795371202498
"IR_5371",6.64047100621709,4.34210535469235,10.109697437393,0
"IR_5374",89.6463585839307,66.8684224622621,79.8666097554051,89.3161647106415
"IR_5375",13.9449891130559,13.8947371350155,13.142606668611,27.7188097377853
"IR_5376",24.5697427230032,24.3157899862771,34.3729712871364,80.0765614647131
"IR_5377",31.874260829842,8.68421070938469,13.142606668611,13.8594048688926
"IR_5378",20.585460119273,13.026316064077,15.1645461560896,21.5590742404997
"IR_5379",6.64047100621709,0.868421070938469,5.05484871869652,15.3993387432141
"IR_5380",73.045181068388,40.8157903341081,49.5375174432259,33.8785452350709
"IR_5381",10.6247536099473,0,17.1864856435682,4.61980162296422
"IR_5382",23.9056956223815,34.7368428375388,35.3839410308757,16.9392726175355
"IR_5383",199.878177287134,215.36842559274,252.742435934826,147.833651934855
"IR_5384",9.96070650932564,0,0,7.69966937160703
"IR_5385",7.3045181068388,7.81578963844622,6.06581846243583,1.53993387432141
"IR_5387",31.874260829842,32.1315796247234,14.1535764123503,12.3194709945712
"IR_5389",17.9292717167862,11.2894739222001,17.1864856435682,0
"IR_5390",19.9214130186513,19.9736846315848,21.2303646185254,26.1788758634639
"IR_5391",217.143401903299,205.815793812417,188.040372335511,218.67061015364
"IR_5394",15.2730833142993,13.8947371350155,28.3071528247005,9.23960324592843
"IR_5395",4.64832970435196,0.868421070938469,6.06581846243583,0
"IR_5396",54.4518622509802,33.0000006956618,47.5155779557473,33.8785452350709
"IR_5397",104.255394797608,161.526319194555,78.8556400116658,70.8369582187846
"IR_5398",19.2573659180296,13.026316064077,38.4168502620936,26.1788758634639
"IR_5399",11.2888007105691,12.1578949931386,19.2084251310468,16.9392726175355
"IR_5400",36.522590534194,31.2631585537849,76.8337005241872,121.654776071391
"IR_5401",2.65618840248684,12.1578949931386,31.3400620559185,27.7188097377853
"IR_5402",11.9528478111908,6.07894749656928,9.09872769365374,6.15973549728562
"IR_5403",9.29665940870393,13.8947371350155,10.109697437393,18.4792064918569
"IR_5404",11.2888007105691,25.1842110572156,16.1755158998289,1.53993387432141
"IR_5405",35.8585434335723,23.4473689153387,40.4387897495722,40.0382807323565
"IR_5408",3.32023550310855,3.47368428375388,5.05484871869652,10.7795371202498
"IR_5409",27.2259311254901,28.6578953409695,16.1755158998289,16.9392726175355
"IR_5410",1.99214130186513,5.21052642563081,14.1535764123503,6.15973549728562
"IR_5411",7.3045181068388,20.8421057025233,6.06581846243583,21.5590742404997
"IR_5412",171.324151960401,172.815793116755,203.2049184916,170.932660049676
"IR_5413",16.6011775155427,19.1052635606463,24.2632738497433,29.2587436121067
"IR_5414",30.5461666285986,16.5000003478309,42.4607292370508,52.3577517269278
"IR_5415",53.7878151503584,46.8947378306773,58.6362451368797,46.1980162296422
"IR_5416",25.8978369242467,13.026316064077,8.08775794991444,10.7795371202498
"IR_5417",61.756380357819,70.342106746016,80.8775794991444,67.7570904701418
"IR_5418",49.8035325466282,68.6052646041391,76.8337005241872,49.277883978285
"IR_5421",5.31237680497367,0.868421070938469,5.05484871869652,4.61980162296422
"IR_5422",31.2102137292203,6.07894749656928,1.0109697437393,4.61980162296422
"IR_5423",1.32809420124342,4.34210535469235,0,4.61980162296422
"IR_5424",15.2730833142993,33.0000006956618,49.5375174432259,67.7570904701418
"IR_5427",21.9135543205164,19.9736846315848,18.1974553873075,30.7986774864281
"IR_5428",3.98428260373026,0.868421070938469,52.5704266744439,55.4376194755706
"IR_5429",7.96856520746051,10.4210528512616,7.07678820617513,12.3194709945712
"IR_5433",41.170920238546,61.6578960366313,88.9653374490588,104.715503453856
"IR_5434",17.9292717167862,13.8947371350155,8.08775794991444,10.7795371202498
"IR_5435",7.3045181068388,6.94736856750775,8.08775794991444,13.8594048688926
"IR_5436",28.5540253267335,31.2631585537849,0,0
"IR_5437",3.32023550310855,13.8947371350155,2.02193948747861,9.23960324592843
"IR_5438",13.2809420124342,16.5000003478309,14.1535764123503,18.4792064918569
"IR_5439",12.6168949118125,3.47368428375388,6.06581846243583,9.23960324592843
"IR_5440",19.2573659180296,25.1842110572156,27.2961830809612,30.7986774864281
"IR_5441",9.96070650932564,12.1578949931386,9.09872769365374,3.07986774864281
"IR_5443",3.98428260373026,0.868421070938469,5.05484871869652,10.7795371202498
"IR_5445",10.6247536099473,18.2368424897079,18.1974553873075,10.7795371202498
"IR_5446",13.9449891130559,11.2894739222001,7.07678820617513,9.23960324592843
"IR_5447",9.96070650932564,5.21052642563081,10.109697437393,29.2587436121067
"IR_5448",14.6090362136776,26.0526321281541,121.316369248717,69.2970243444632
"IR_5449",23.2416485217598,13.8947371350155,15.1645461560896,16.9392726175355
"IR_5450",2.65618840248684,7.81578963844622,8.08775794991444,1.53993387432141
"IR_5451",162.027492551697,158.92105598174,347.773591846321,642.152425592026
"IR_5452",6.64047100621709,5.21052642563081,25.2742435934826,0
"IR_5453",9.96070650932564,18.2368424897079,39.4278200058329,29.2587436121067
"IR_5454",17.9292717167862,35.6052639084772,59.647214880619,56.977553349892
"IR_5455",33.2023550310855,31.2631585537849,81.8885492428837,92.3960324592843
"IR_5456",7.96856520746051,19.1052635606463,14.1535764123503,30.7986774864281
"IR_5457",10.6247536099473,3.47368428375388,20.2193948747861,27.7188097377853
"IR_5458",3.98428260373026,1.73684214187694,6.06581846243583,9.23960324592843
"IR_5460",3.98428260373026,4.34210535469235,5.05484871869652,4.61980162296422
"IR_5461",20.585460119273,17.3684214187694,26.2852133372219,13.8594048688926
"IR_5462",77.69351077274,78.1578963844622,74.8117610367086,66.2171565958204
"IR_5463",42.4990144397894,46.0263167597389,37.4058805183543,90.8560985849629
"IR_5465",289.524535871065,310.026322325034,144.568673354721,212.510874656354
"IR_5466",6.64047100621709,0,4.04387897495722,1.53993387432141
"IR_5467",48.4754383453848,39.9473692631696,61.6691543680976,49.277883978285
"IR_5468",71.0530397665229,81.6315806682161,157.711280023332,101.635635705213
"IR_5469",16.6011775155427,13.026316064077,19.2084251310468,12.3194709945712
"IR_5471",73.045181068388,92.9210545904162,82.899518986623,78.5366275903917
"IR_5474",27.2259311254901,33.8684217666003,18.1974553873075,41.5782146066779
"IR_5475",43.8271086410328,20.8421057025233,31.3400620559185,27.7188097377853
"IR_5476",35.1944963329506,45.1578956888004,46.504608212008,41.5782146066779
"IR_5477",11.2888007105691,6.94736856750775,17.1864856435682,3.07986774864281
"IR_5478",79.6856520746051,75.5526331716468,53.5813964181832,21.5590742404997
"IR_5479",21.9135543205164,10.4210528512616,19.2084251310468,10.7795371202498
"IR_5480",17.9292717167862,1.73684214187694,9.09872769365374,13.8594048688926
"IR_5481",143.434173734289,117.236844576693,125.360248223674,106.255437328177
"IR_5482",200.542224387756,239.684215579017,206.237827722818,235.609882771175
"IR_5483",15.2730833142993,6.07894749656928,5.05484871869652,6.15973549728562
"IR_5484",45.8192499428979,44.2894746178619,66.7240030867941,40.0382807323565
"IR_5485",1.99214130186513,0.868421070938469,5.05484871869652,3.07986774864281
"IR_5486",13.9449891130559,26.0526321281541,16.1755158998289,16.9392726175355
"IR_5487",15.2730833142993,17.3684214187694,19.2084251310468,32.3386113607495
"IR_5488",26.5618840248684,24.3157899862771,24.2632738497433,64.677222721499
"IR_5489",3.32023550310855,8.68421070938469,3.03290923121791,3.07986774864281
"IR_5490",47.8113912447631,56.4473696110005,23.252304106004,35.4184791093923
"IR_5491",5.31237680497367,6.07894749656928,3.03290923121791,3.07986774864281
"IR_5492",17.9292717167862,24.3157899862771,30.3290923121791,27.7188097377853
"IR_5493",3.98428260373026,5.21052642563081,0,6.15973549728562
"IR_5494",36.522590534194,56.4473696110005,68.7459425742727,53.8976856012492
"IR_5495",19.9214130186513,6.07894749656928,6.06581846243583,29.2587436121067
"IR_5496",8.63261230808222,2.60526321281541,0,1.53993387432141
"IR_5497",3.32023550310855,8.68421070938469,6.06581846243583,9.23960324592843
"IR_5498",1.32809420124342,13.026316064077,1.0109697437393,18.4792064918569
"IR_5499",14.6090362136776,24.3157899862771,22.2413343622647,16.9392726175355
"IR_5501",3.32023550310855,2.60526321281541,4.04387897495722,9.23960324592843
"IR_5503",27.8899782261118,23.4473689153387,26.2852133372219,21.5590742404997
"IR_5504",85.6620759802005,61.6578960366313,166.810007716985,110.875238951141
"IR_5505",141.442032432424,120.710528860447,74.8117610367086,53.8976856012492
"IR_5506",5.97642390559538,0.868421070938469,3.03290923121791,1.53993387432141
"IR_5507",21.2495072198947,19.9736846315848,7.07678820617513,9.23960324592843
"IR_5508",19.2573659180296,41.6842114050465,31.3400620559185,44.6580823553208
"IR_5510",1.32809420124342,29.526316411908,11.1206671811324,41.5782146066779
"IR_5511",23.9056956223815,11.2894739222001,0,0
"IR_5512",1.32809420124342,16.5000003478309,0,3.07986774864281
"IR_5513",25.8978369242467,16.5000003478309,32.3510317996578,24.6389419891425
"IR_5514",5.97642390559538,0,3.03290923121791,3.07986774864281
"IR_5515",21.2495072198947,24.3157899862771,29.3181225684398,27.7188097377853
"IR_5516",1.32809420124342,0,2.02193948747861,10.7795371202498
"IR_5518",9.29665940870393,0.868421070938469,2.02193948747861,6.15973549728562
"IR_5519",37.8506847354374,34.7368428375388,29.3181225684398,69.2970243444632
"IR_5520",7.3045181068388,1.73684214187694,3.03290923121791,1.53993387432141
"IR_5521",3.98428260373026,5.21052642563081,9.09872769365374,0
"IR_5522",63.7485216596841,59.9210538947544,101.09697437393,56.977553349892
"IR_5523",23.9056956223815,27.789474270031,10.109697437393,26.1788758634639
"IR_5524",19.9214130186513,6.94736856750775,35.3839410308757,9.23960324592843
"IR_5525",38.5147318360591,39.0789481922311,39.4278200058329,35.4184791093923
"IR_5526",15.937130414921,20.8421057025233,4.04387897495722,7.69966937160703
"IR_5528",5.31237680497367,19.1052635606463,29.3181225684398,27.7188097377853
"IR_5529",16.6011775155427,35.6052639084772,70.7678820617514,72.3768920931061
"IR_5531",9.29665940870393,8.68421070938469,21.2303646185254,13.8594048688926
"IR_5532",23.2416485217598,30.3947374828464,18.1974553873075,30.7986774864281
"IR_5533",30.5461666285986,28.6578953409695,2.02193948747861,13.8594048688926
"IR_5534",3.98428260373026,0.868421070938469,5.05484871869652,4.61980162296422
"IR_5535",45.1552028422762,26.0526321281541,25.2742435934826,13.8594048688926
"IR_5536",1.32809420124342,6.94736856750775,0,1.53993387432141
"IR_5537",13.9449891130559,35.6052639084772,46.504608212008,16.9392726175355
"IR_5539",81.0137462758485,79.8947385263392,60.6581846243583,66.2171565958204
"IR_5540",25.2337898236249,26.0526321281541,13.142606668611,15.3993387432141
"IR_5541",29.8821195279769,33.8684217666003,10.109697437393,9.23960324592843
"IR_5542",9.96070650932564,6.07894749656928,6.06581846243583,20.0191403661783
"IR_5544",0,8.68421070938469,2.02193948747861,0
"IR_5545",36.522590534194,25.1842110572156,25.2742435934826,32.3386113607495
"IR_5547",91.6384998857959,85.9736860229085,113.228611298802,92.3960324592843
"IR_5548",5.97642390559538,3.47368428375388,9.09872769365374,0
"IR_5549",45.8192499428979,41.6842114050465,22.2413343622647,43.1181484809994
"IR_5550",7.96856520746051,3.47368428375388,10.109697437393,7.69966937160703
"IR_5553",120.856572313151,133.736844924524,172.875826179421,155.533321306462
"IR_5554",13.9449891130559,4.34210535469235,10.109697437393,13.8594048688926
"IR_5556",33.8664021317072,55.578948540062,11.1206671811324,67.7570904701418
"IR_5557",40.5068731379243,56.4473696110005,40.4387897495722,32.3386113607495
"IR_5559",31.2102137292203,30.3947374828464,29.3181225684398,30.7986774864281
"IR_5560",7.96856520746051,12.1578949931386,25.2742435934826,0
"IR_5561",17.2652246161644,18.2368424897079,18.1974553873075,47.7379501039636
"IR_5562",46.4832970435196,44.2894746178619,56.6143056494011,80.0765614647131
"IR_5563",22.5776014211381,26.9210531990925,26.2852133372219,35.4184791093923
"IR_5564",7.3045181068388,13.026316064077,0,0
"IR_5565",15.2730833142993,2.60526321281541,0,0
"IR_5566",31.2102137292203,72.9473699588314,88.9653374490588,109.33530507682
"IR_5567",27.8899782261118,34.7368428375388,85.9324282178409,23.0990081148211
"IR_5568",1.99214130186513,17.3684214187694,5.05484871869652,4.61980162296422
"IR_5570",8.63261230808222,4.34210535469235,0,4.61980162296422
"IR_5571",19.2573659180296,19.9736846315848,24.2632738497433,15.3993387432141
"IR_5572",52.459720949115,34.7368428375388,20.2193948747861,66.2171565958204
"IR_5574",8.63261230808222,19.1052635606463,15.1645461560896,9.23960324592843
"IR_5576",45.1552028422762,29.526316411908,39.4278200058329,38.4983468580351
"IR_5577",17.2652246161644,26.9210531990925,9.09872769365374,12.3194709945712
"IR_5578",12.6168949118125,13.8947371350155,4.04387897495722,16.9392726175355
"IR_5579",8.63261230808222,4.34210535469235,50.5484871869652,0
"IR_5581",20.585460119273,15.6315792768924,6.06581846243583,23.0990081148211
"IR_5582",11.2888007105691,21.7105267734617,28.3071528247005,1.53993387432141
"IR_5583",9.29665940870393,0,0,0
"IR_5584",14.6090362136776,8.68421070938469,9.09872769365374,9.23960324592843
"IR_5585",66.4047100621709,82.5000017391546,100.086004630191,126.274577694355
"IR_5586",18.5933188174079,0,11.1206671811324,4.61980162296422
"IR_5587",1.99214130186513,6.94736856750775,8.08775794991444,0
"IR_5588",15.937130414921,8.68421070938469,20.2193948747861,24.6389419891425
"IR_5589",7.3045181068388,14.763158205954,20.2193948747861,16.9392726175355
"IR_5592",10.6247536099473,16.5000003478309,4.04387897495722,9.23960324592843
"IR_5593",28.5540253267335,27.789474270031,23.252304106004,46.1980162296422
"IR_5594",3.98428260373026,12.1578949931386,6.06581846243583,6.15973549728562
"IR_5595",21.2495072198947,19.1052635606463,8.08775794991444,16.9392726175355
"IR_5597",37.1866376348157,36.4736849794157,49.5375174432259,38.4983468580351
"IR_5598",1.99214130186513,16.5000003478309,2.02193948747861,13.8594048688926
"IR_5600",4.64832970435196,3.47368428375388,18.1974553873075,1.53993387432141
"IR_5601",9.29665940870393,4.34210535469235,13.142606668611,18.4792064918569
"IR_5602",19.2573659180296,22.5789478444002,10.109697437393,26.1788758634639
"IR_5603",14.6090362136776,22.5789478444002,10.109697437393,38.4983468580351
"IR_5605",81.0137462758485,67.7368435332006,60.6581846243583,55.4376194755706
"IR_5608",88.3182643826873,152.842108485171,126.371217967413,84.6963630876773
"IR_5610",20.585460119273,20.8421057025233,13.142606668611,0
"IR_5615",13.9449891130559,39.9473692631696,12.1316369248717,20.0191403661783
"IR_5617",0.664047100621709,0.868421070938469,10.109697437393,0
"IR_5618",3.32023550310855,21.7105267734617,41.4497594933115,0
"IR_5619",5.31237680497367,1.73684214187694,0,3.07986774864281
"IR_5622",7.96856520746051,7.81578963844622,7.07678820617513,18.4792064918569
"IR_5625",4.64832970435196,0,2.02193948747861,6.15973549728562
"IR_5626",3.98428260373026,1.73684214187694,4.04387897495722,0
"IR_5627",26.5618840248684,30.3947374828464,40.4387897495722,40.0382807323565
"IR_5628",3.98428260373026,2.60526321281541,0,6.15973549728562
"IR_5629",17.2652246161644,22.5789478444002,34.3729712871364,32.3386113607495
"IR_5630",5.31237680497367,10.4210528512616,19.2084251310468,21.5590742404997
"IR_5631",3.98428260373026,6.07894749656928,7.07678820617513,10.7795371202498
"IR_5633",24.5697427230032,11.2894739222001,3.03290923121791,0
"IR_5634",23.9056956223815,138.947371350155,8.08775794991444,0
"IR_5635",3.32023550310855,3.47368428375388,3.03290923121791,16.9392726175355
"IR_5637",54.4518622509802,51.2368431853697,38.4168502620936,38.4983468580351
"IR_5638",13.9449891130559,9.55263178032316,9.09872769365374,16.9392726175355
"IR_5639",44.4911557416545,46.8947378306773,51.5594569307045,47.7379501039636
"IR_5640",31.2102137292203,17.3684214187694,9.09872769365374,9.23960324592843
"IR_5641",33.2023550310855,32.1315796247234,29.3181225684398,26.1788758634639
"IR_5642",224.447920010138,177.157898471448,174.8977656669,169.392726175355
"IR_5644",8.63261230808222,9.55263178032316,9.09872769365374,10.7795371202498
"IR_5645",8.63261230808222,16.5000003478309,9.09872769365374,32.3386113607495
"IR_5646",22.5776014211381,50.3684221144312,32.3510317996578,78.5366275903917
"IR_5647",24.5697427230032,23.4473689153387,12.1316369248717,30.7986774864281
"IR_5648",5.97642390559538,5.21052642563081,5.05484871869652,12.3194709945712
"IR_5649",3.32023550310855,0.868421070938469,7.07678820617513,16.9392726175355
"IR_5650",3.98428260373026,0,3.03290923121791,1.53993387432141
"IR_5651",5.97642390559538,12.1578949931386,5.05484871869652,12.3194709945712
"IR_5652",1.32809420124342,0.868421070938469,5.05484871869652,3.07986774864281
"IR_5653",31.2102137292203,26.0526321281541,20.2193948747861,49.277883978285
"IR_5654",21.2495072198947,27.789474270031,62.6801241118369,40.0382807323565
"IR_5655",157.379162847345,107.68421279637,97.0530953989733,103.175569579534
"IR_5656",49.8035325466282,11.2894739222001,59.647214880619,46.1980162296422
"IR_5657",51.7956738484933,26.0526321281541,26.2852133372219,20.0191403661783
"IR_5658",3.32023550310855,3.47368428375388,3.03290923121791,1.53993387432141
"IR_5659",71.0530397665229,94.6578967322931,120.305399504977,50.8178178526064
"IR_5660",40.5068731379243,15.6315792768924,26.2852133372219,27.7188097377853
"IR_5661",37.8506847354374,43.4210535469235,47.5155779557473,40.0382807323565
"IR_5662",3.98428260373026,8.68421070938469,7.07678820617513,6.15973549728562
"IR_5663",11.9528478111908,13.8947371350155,6.06581846243583,7.69966937160703
"IR_5664",53.7878151503584,36.4736849794157,36.394910774615,18.4792064918569
"IR_5666",4.64832970435196,5.21052642563081,7.07678820617513,3.07986774864281
"IR_5667",17.2652246161644,16.5000003478309,22.2413343622647,10.7795371202498
"IR_5668",13.2809420124342,13.026316064077,5.05484871869652,13.8594048688926
"IR_5669",7.3045181068388,5.21052642563081,4.04387897495722,9.23960324592843
"IR_5670",131.481325923098,184.105267038955,710.711729848731,745.32799517156
"IR_5671",74.3732752696314,78.1578963844622,54.5923661619225,46.1980162296422
"IR_5672",20.585460119273,6.07894749656928,30.3290923121791,12.3194709945712
"IR_5673",43.1630615404111,6.07894749656928,11.1206671811324,21.5590742404997
"IR_5675",25.2337898236249,13.026316064077,14.1535764123503,15.3993387432141
"IR_5676",43.1630615404111,73.8157910297699,27.2961830809612,53.8976856012492
"IR_5677",10.6247536099473,10.4210528512616,14.1535764123503,6.15973549728562
"IR_5678",6.64047100621709,5.21052642563081,4.04387897495722,3.07986774864281
"IR_5679",96.2868295901478,82.5000017391546,85.9324282178409,87.7762308363201
"IR_5680",4.64832970435196,5.21052642563081,6.06581846243583,0
"IR_5682",48.4754383453848,40.8157903341081,50.5484871869652,41.5782146066779
"IR_5683",5.97642390559538,2.60526321281541,11.1206671811324,3.07986774864281
"IR_5684",33.8664021317072,8.68421070938469,25.2742435934826,24.6389419891425
"IR_5685",1.99214130186513,9.55263178032316,1.0109697437393,0
"IR_5686",0,6.07894749656928,5.05484871869652,1.53993387432141
"IR_5687",40.5068731379243,36.4736849794157,19.2084251310468,44.6580823553208
"IR_5691",5.31237680497367,0.868421070938469,5.05484871869652,7.69966937160703
"IR_5692",15.937130414921,0,6.06581846243583,0
"IR_5693",127.497043319368,162.394740265494,338.674864152667,352.644857219602
"IR_5694",2.65618840248684,0,5.05484871869652,1.53993387432141
"IR_5695",19.2573659180296,25.1842110572156,26.2852133372219,35.4184791093923
"IR_5696",6.64047100621709,0,0,1.53993387432141
"IR_5699",51.1316267478716,24.3157899862771,36.394910774615,50.8178178526064
"IR_5700",7.96856520746051,10.4210528512616,16.1755158998289,13.8594048688926
"IR_5701",8.63261230808222,13.8947371350155,0,27.7188097377853
"IR_5702",3.32023550310855,1.73684214187694,3.03290923121791,0
"IR_5703",7.96856520746051,24.3157899862771,15.1645461560896,29.2587436121067
"IR_5704",4.64832970435196,24.3157899862771,10.109697437393,10.7795371202498
"IR_5705",20.585460119273,11.2894739222001,11.1206671811324,21.5590742404997
"IR_5706",20.585460119273,13.8947371350155,17.1864856435682,27.7188097377853
"IR_5707",40.5068731379243,39.9473692631696,41.4497594933115,32.3386113607495
"IR_5708",94.2946882882827,85.10526495197,69.756912318012,47.7379501039636
"IR_5710",12.6168949118125,9.55263178032316,7.07678820617513,0
"IR_5711",21.9135543205164,21.7105267734617,16.1755158998289,24.6389419891425
"IR_5712",10.6247536099473,3.47368428375388,12.1316369248717,4.61980162296422
"IR_5713",109.567771602582,132.868423853586,121.316369248717,138.594048688926
"IR_5715",39.1787789366808,17.3684214187694,27.2961830809612,26.1788758634639
"IR_5716",23.2416485217598,44.2894746178619,22.2413343622647,9.23960324592843
"IR_5717",18.5933188174079,45.1578956888004,23.252304106004,44.6580823553208
"IR_5719",4.64832970435196,0.868421070938469,9.09872769365374,13.8594048688926
"IR_5720",25.2337898236249,20.8421057025233,17.1864856435682,30.7986774864281
"IR_5721",6.64047100621709,4.34210535469235,5.05484871869652,12.3194709945712
"IR_5722",57.108050653467,57.315790681939,49.5375174432259,67.7570904701418
"IR_5723",5.97642390559538,10.4210528512616,6.06581846243583,0
"IR_5724",58.4361448547104,48.6315799725543,94.0201861677554,149.373585809176
"IR_5725",30.5461666285986,31.2631585537849,21.2303646185254,29.2587436121067
"IR_5726",35.1944963329506,18.2368424897079,20.2193948747861,13.8594048688926
"IR_5727",10.6247536099473,4.34210535469235,18.1974553873075,26.1788758634639
"IR_5728",3.32023550310855,9.55263178032316,1.0109697437393,9.23960324592843
"IR_5729",175.972481664753,176.289477400509,116.26152053002,127.814511568677
"IR_5730",56.4440035528453,69.4736856750775,41.4497594933115,29.2587436121067
"IR_5731",71.7170868671446,58.1842117528774,78.8556400116658,46.1980162296422
"IR_5732",34.5304492323289,33.0000006956618,39.4278200058329,46.1980162296422
"IR_5733",55.1159093516019,6.94736856750775,20.2193948747861,33.8785452350709
"IR_5734",81.6777933764702,81.6315806682161,20.2193948747861,46.1980162296422
"IR_5735",1.99214130186513,9.55263178032316,12.1316369248717,3.07986774864281
"IR_5736",132.14537302372,121.578949931386,110.195702067584,84.6963630876773
"IR_5737",19.9214130186513,19.9736846315848,14.1535764123503,20.0191403661783
"IR_5738",28.5540253267335,20.8421057025233,17.1864856435682,15.3993387432141
"IR_5739",0.664047100621709,6.94736856750775,8.08775794991444,3.07986774864281
"IR_5740",2.65618840248684,6.94736856750775,13.142606668611,18.4792064918569
"IR_5741",4.64832970435196,9.55263178032316,2.02193948747861,0
"IR_5743",53.7878151503584,56.4473696110005,42.4607292370508,38.4983468580351
"IR_5744",51.7956738484933,35.6052639084772,39.4278200058329,40.0382807323565
"IR_5745",2.65618840248684,16.5000003478309,7.07678820617513,10.7795371202498
"IR_5746",1.99214130186513,1.73684214187694,2.02193948747861,7.69966937160703
"IR_5747",121.520619413773,105.947370654493,142.546733867242,232.530015022532
"IR_5748",3.98428260373026,15.6315792768924,6.06581846243583,12.3194709945712
"IR_5750",2.65618840248684,12.1578949931386,2.02193948747861,9.23960324592843
"IR_5751",23.9056956223815,21.7105267734617,15.1645461560896,1.53993387432141
"IR_5752",96.2868295901478,81.6315806682161,109.184732323845,26.1788758634639
"IR_5754",51.1316267478716,55.578948540062,16.1755158998289,29.2587436121067
"IR_5755",25.8978369242467,1.73684214187694,0,0
"IR_5757",47.1473441441414,27.789474270031,46.504608212008,112.415172825463
"IR_5759",33.2023550310855,28.6578953409695,26.2852133372219,12.3194709945712
"IR_5760",27.2259311254901,24.3157899862771,24.2632738497433,27.7188097377853
"IR_5761",77.0294636721183,88.5789492357239,101.09697437393,84.6963630876773
"IR_5762",71.7170868671446,66.0000013913237,119.294429761238,66.2171565958204
"IR_5763",3.98428260373026,4.34210535469235,3.03290923121791,12.3194709945712
"IR_5764",3.32023550310855,2.60526321281541,4.04387897495722,0
"IR_5765",23.9056956223815,15.6315792768924,13.142606668611,9.23960324592843
"IR_5766",25.8978369242467,3.47368428375388,64.7020635993155,26.1788758634639
"IR_5767",6.64047100621709,8.68421070938469,3.03290923121791,3.07986774864281
"IR_5768",14.6090362136776,6.94736856750775,19.2084251310468,13.8594048688926
"IR_5769",8.63261230808222,7.81578963844622,4.04387897495722,3.07986774864281
"IR_5770",32.5383079304638,62.5263171075698,36.394910774615,44.6580823553208
"IR_5772",9.29665940870393,2.60526321281541,6.06581846243583,3.07986774864281
"IR_5773",13.2809420124342,8.68421070938469,19.2084251310468,29.2587436121067
"IR_5774",6.64047100621709,5.21052642563081,13.142606668611,9.23960324592843
"IR_5775",1.99214130186513,4.34210535469235,5.05484871869652,3.07986774864281
"IR_5776",48.4754383453848,52.1052642563082,17.1864856435682,36.9584129837137
"IR_5777",57.108050653467,54.7105274691236,80.8775794991444,67.7570904701418
"IR_5778",0,0,126.371217967413,0
"IR_5781",0.664047100621709,4.34210535469235,4.04387897495722,7.69966937160703
"IR_5782",58.4361448547104,61.6578960366313,15.1645461560896,33.8785452350709
"IR_5783",27.8899782261118,44.2894746178619,12.1316369248717,36.9584129837137
"IR_5784",88.3182643826873,120.710528860447,74.8117610367086,75.4567598417489
"IR_5785",90.9744527851742,113.763160292939,77.8446702679265,78.5366275903917
"IR_5786",90.9744527851742,151.105266343294,60.6581846243583,47.7379501039636
"IR_5788",25.2337898236249,36.4736849794157,29.3181225684398,10.7795371202498
"IR_5789",11.2888007105691,26.9210531990925,31.3400620559185,36.9584129837137
"IR_5790",61.0923332571972,65.1315803203852,33.3620015433971,18.4792064918569
"IR_5791",15.2730833142993,0.868421070938469,31.3400620559185,6.15973549728562
"IR_5792",15.937130414921,14.763158205954,8.08775794991444,12.3194709945712
"IR_5795",221.791731607651,159.789477052678,250.720496447348,217.130676279318
